data_hora,Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Radiacao (KJ/m²),Chuva (mm)
2024-11-03,22.98452380952381,23.560714285714283,22.176190476190477,72.54761904761905,76.77380952380952,69.5952380952381,17.55952380952381,18.148809523809526,17.01666666666667,886.3488095238096,886.7142857142857,886.1464285714286,2.511904761904762,95.48809523809524,5.772619047619047,1190.729761904762,0.011904761904761904
2024-11-10,22.65,23.432142857142857,21.84642857142857,76.5952380952381,80.72619047619048,72.76190476190476,18.014285714285716,18.616666666666667,17.410714285714285,885.367857142857,885.7178571428572,885.147619047619,2.6198606020651187,195.39285714285714,6.19813050309951,1266.7630952380953,0.1738095238095238
2024-11-17,22.021428571428572,22.60595238095238,21.30595238095238,80.44047619047619,84.5,77.30952380952381,18.235714285714284,18.85833333333333,17.66904761904762,884.9845238095238,885.3238095238095,884.7142857142857,2.2797619047619047,153.21428571428572,5.299320979289986,1132.8857142857141,0.3642857142857143
2024-11-24,24.45952380952381,25.322619047619046,23.344047619047622,69.35714285714286,75.4047619047619,64.78571428571429,18.208333333333332,19.094047619047622,17.386904761904763,885.55,885.9261904761905,885.3309523809525,1.951625966034999,196.03571428571428,5.079082884051891,1669.9,0.07380952380952381
2024-12-01,24.511904761904763,25.22142857142857,23.491666666666667,68.22619047619048,73.70238095238095,64.33333333333333,17.96547619047619,18.735714285714284,17.202380952380953,886.4130952380953,886.7738095238095,886.1892857142857,2.419047619047619,143.35714285714286,5.5476190476190474,1531.675,0.05
2024-12-08,25.701785714285712,26.452976190476193,24.53452380952381,57.785714285714285,64.04166666666667,54.04761904761905,15.88452380952381,17.027380952380952,14.952976190476189,885.7720238095238,886.1410714285715,885.5863095238095,2.1720238095238096,154.0297619047619,5.189201931670938,1733.8535714285715,0.3238095238095238
2024-12-15,24.87261904761905,25.696428571428573,23.83452380952381,65.97619047619048,71.82142857142857,61.42857142857143,17.617857142857144,18.572619047619046,16.722619047619048,885.054761904762,885.4285714285714,884.8083333333333,2.2130952380952382,181.52380952380952,5.471940026909034,1602.9880952380952,0.29523809523809524
2024-12-22,23.78214285714286,24.738095238095237,22.77261904761905,71.53571428571429,77.20238095238095,67.11904761904762,17.952380952380953,18.895238095238096,17.251190476190477,887.0464285714285,887.3761904761906,886.804761904762,2.0214285714285714,216.54761904761904,5.04217812214713,1494.1035714285713,0.3261904761904762
2024-12-29,23.14761904761905,23.93095238095238,22.148809523809526,74.89285714285714,80.25,70.41666666666667,18.175,18.91547619047619,17.40357142857143,885.6142857142858,885.9630952380952,885.4130952380953,2.4285714285714284,249.66666666666666,5.696428571428571,1354.070238095238,0.45714285714285713
2025-01-05,24.02261904761905,24.80714285714286,23.038095238095238,70.1547619047619,75.54761904761905,66.11904761904762,17.866666666666667,18.708333333333332,17.166666666666668,885.7964285714285,886.1559523809525,885.5738095238095,2.2849592993683325,240.28571428571428,5.534867699774721,1450.6130952380952,0.02142857142857143
2025-01-12,23.04404761904762,23.679761904761904,22.152380952380952,77.73809523809524,82.36904761904762,74.61904761904762,18.675,19.385714285714286,18.064285714285717,884.1988095238095,884.5785714285715,884.0,2.8392857142857144,298.92857142857144,6.564797169766177,1394.5511904761904,0.37857142857142856
2025-01-19,22.30952380952381,23.066666666666666,21.395238095238096,80.55952380952381,85.46428571428571,77.02380952380952,18.472619047619048,19.261904761904763,17.889285714285716,885.2549708621782,885.8446321761691,885.2002747429932,2.834581806195356,224.36904761904762,6.700855345731374,1472.6309523809523,0.5261904761904761
2025-01-26,25.075833333333332,25.80666666666667,23.85666666666667,65.06666666666666,71.275,60.93333333333333,17.584166666666665,18.625833333333333,16.625833333333333,887.6291666666667,888.005,887.3833333333333,2.29,177.63333333333333,5.498333333333333,2000.155,0.5233333333333333
